CASS,11,C,ALL PHOTOS,2022-07-21,2.1327496191253488,9.847389500458323,0.13325848126234519,12.28844768244577,14.795771893491121,16.38960059171599
CASS,11,C,ALL PHOTOS,2022-07-22,3.231074784270221,5.991177114920134,4.522457001972384,7.490958481262318,10.002883234713977,11.692504142011828
CASS,11,C,ALL PHOTOS,2022-07-23,5.550463516537703,5.77200263279978,6.563849112426041,10.558216222879679,11.87854568047336,13.381184250493071
CASS,11,C,ALL PHOTOS,2022-07-24,2.4757480731300223,9.300807019400553,1.4162979289940836,11.572088362919132,13.664592564102573,16.163457396449708
CASS,11,C,ALL PHOTOS,2022-07-25,4.864683134451021,7.835659668238015,6.196777021696263,11.29258693293886,13.521752051282066,15.448238520710033
CASS,11,C,ALL PHOTOS,2022-07-26,1.1231285315921913,10.358066898212485,-2.060196252465488,12.267941074950691,14.349776331360957,16.6745627218935
CASS,11,C,ALL PHOTOS,2022-07-27,-6.957100039447736,4.694015050954806,-6.4449491124260305,-3.5366968934911327,-2.1689275345167536,-1.3663113214990088
CASS,11,C,ALL PHOTOS,2022-07-28,4.395202643756639,7.304301007586232,4.8735805719921075,8.70309225838266,14.11044928994083,15.471264102564096
CASS,11,C,ALL PHOTOS,2022-07-29,3.51600280875436,8.731664609315528,2.7448658777120443,10.759620710059181,14.355263214990126,16.751746804733727
CASS,11,C,ALL PHOTOS,2022-07-30,3.949219367319071,6.304684877846314,5.512779388560148,8.699200098619322,10.241970295857978,11.12052432938855
CASS,11,C,ALL PHOTOS,2022-07-31,2.0585800248138955,8.485225519817899,2.29534260355031,9.8321483234714,11.880421242603559,12.456364674556218
CASS,11,C,ALL PHOTOS,2022-08-01,0.8543887923241297,6.466497210150171,0.30428136094676006,6.408921893491119,9.581454832347134,11.026474408284024
CASS,11,C,ALL PHOTOS,2022-08-02,1.8485612901521544,9.913482561725337,-1.2891610453648923,12.580147238658768,14.734377790927049,16.2379067061144
CASS,11,C,ALL PHOTOS,2022-08-03,3.8430510305719907,9.5262138695833,4.1319113412228745,12.686160601577917,15.474562110453656,16.700860098619305
CASS,11,C,ALL PHOTOS,2022-08-04,1.9565187834601314,10.114049766227167,-0.9342530571992285,12.721601380670613,14.965675581854043,15.84732275147929
CASS,11,C,ALL PHOTOS,2022-08-05,5.37504161005187,5.197312230910102,7.042046449704145,8.964911341222837,10.75343852071004,11.92434517751479
CASS,11,C,ALL PHOTOS,2022-08-06,2.525165833333332,9.606555411833705,0.9119318540433881,12.082021794871814,14.741800966469436,16.04883285996054
CASS,11,C,ALL PHOTOS,2022-08-07,-0.8568894767374422,5.820243395609119,-2.9219307692307694,5.449660305719917,7.3261749506903175,8.726093500986194
CASS,11,C,ALL PHOTOS,2022-08-08,0.023595258053910644,3.683980003877073,1.0442163708086838,3.036274605522678,3.985983333333337,4.283724161735677
CASS,11,C,ALL PHOTOS,2022-08-09,-0.42310773175542143,11.650155628715995,-4.9522077909270195,12.093677416173577,13.90985280078896,14.42312912228796
CASS,11,C,ALL PHOTOS,2022-08-10,-0.29914834140218266,11.103312995273928,-3.4187171597633323,12.125364003944782,15.880798441814596,17.89198169625248
CASS,11,C,ALL PHOTOS,2022-08-11,4.433428946669699,6.295962830929473,5.4448920118343125,8.92546272189351,11.454290887573974,13.75729269230768
CASS,11,C,ALL PHOTOS,2022-08-12,5.67215701606086,6.780654407722788,7.236346745562173,11.058670364891512,13.081996213017748,14.506074575936898
CASS,11,C,ALL PHOTOS,2022-08-13,0.897960654832348,7.665605566687622,-0.1638908284023728,7.632867307692315,11.042691242603548,12.917783333333322
CASS,11,C,ALL PHOTOS,2022-08-14,2.916346308349775,9.187579122419733,1.7260806706114664,11.919164644970408,14.520152761341228,15.946253067061166
CASS,11,C,ALL PHOTOS,2022-08-15,6.604046160890392,6.855524649125661,7.747575936883621,11.595351972386595,14.189436272189354,15.352152652859937
CASS,11,C,ALL PHOTOS,2022-08-16,4.684549833105748,7.72345568199086,6.641100000000009,10.311241272189335,13.611722998027608,14.735487988165703
CASS,11,C,ALL PHOTOS,2022-08-17,1.655073846153844,6.935095898399344,0.9215491124260353,8.080530917159763,10.574748106508856,12.281508678500995
CASS,11,C,ALL PHOTOS,2022-08-18,4.728058996463309,7.821242184301618,5.338749704142003,11.938682988165674,14.149802465483234,15.404273717948705
CASS,11,C,ALL PHOTOS,2022-08-19,-0.34811053636190104,10.45306443045189,-3.333543392504936,11.020913954635091,12.580198481262329,13.159011163708072
CASS,11,C,ALL PHOTOS,2022-08-20,0.77553930169929,10.322476755392858,-1.0694857001972338,10.910842800788942,13.526261439842216,16.244260384615384
CASS,11,C,ALL PHOTOS,2022-08-21,0.5050321400394503,6.373734085565098,-0.030358974358961177,5.62213747534517,8.020042919132168,10.152290078895474
CASS,11,C,ALL PHOTOS,2022-08-22,-0.4314733481262332,11.35943375518042,-2.1291379684418104,11.220753353057198,13.991679289940846,14.977347603550307
CASS,11,C,ALL PHOTOS,2022-08-23,4.1512105687048,6.130713602178316,5.75850700197239,8.504034270216955,11.49224881656805,12.147411883629182
CASS,11,C,ALL PHOTOS,2022-08-24,5.383169992329607,5.289574698152665,6.861414003944773,8.93074970414203,11.031845897435916,11.872227159763312
CASS,11,C,ALL PHOTOS,2022-08-25,0.2120723175542372,7.516375108545674,-1.81931104536487,7.141238214990153,10.406434457593685,12.20163510848125
CASS,11,C,ALL PHOTOS,2022-08-26,5.607022200728265,5.010639553509626,6.456866272189345,9.09475931952663,11.245139921104533,11.997520749506908
